,Id,DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Shops_1,Ecology_2_A,Ecology_2_B,Ecology_3_A,Ecology_3_B,Shops_2_A,Shops_2_B
4083,16067,36,1.0,33.32143854092049,20.909459590612745,5.0,5.0,5.0,1959,0.08761909,8,1497,5,,1,0,0,1,0,1,0,1
4084,12592,21,2.0,44.88936119915887,32.198448311269736,6.0,1.0,9.0,1970,0.194489265,47,8004,3,125.0,3,5,0,1,0,1,0,1
4085,16701,18,1.0,45.99417349398329,20.856063825176186,8.0,10.0,14.0,1987,0.0,30,5562,0,,0,5,0,1,0,1,1,0
4086,12056,27,2.0,65.55188313966846,33.682099217402346,9.0,11.0,17.0,2009,0.07542368,11,3097,0,,0,0,0,1,0,1,0,1
4087,9182,9,1.0,42.205914485983065,23.485910015773115,8.0,8.0,17.0,1993,0.069753361,53,13670,4,,1,11,0,1,0,1,0,1
4088,12095,27,2.0,63.774288376587016,,0.0,11.0,17.0,1977,0.011654127,4,915,0,,0,0,0,1,0,1,0,1
4089,8772,1,1.0,40.894186174703385,39.19474937831287,1.0,15.0,17.0,1977,0.007122317,1,264,0,,0,1,0,1,0,1,0,1
4090,2887,138,2.0,44.40198474408255,28.607319833935275,5.0,5.0,5.0,1965,0.0,36,6714,2,2672.0,0,2,0,1,0,1,0,1
4091,10324,27,1.0,48.82122862811628,45.30665675972292,1.0,1.0,1.0,2018,0.072157581,2,629,1,,0,0,0,1,0,1,1,0
4092,13947,52,3.0,75.86606023110772,46.76830531843626,10.0,13.0,25.0,2009,0.371148999,34,7065,1,750.0,2,5,0,1,0,1,0,1
4093,12917,1,3.0,80.20525531331054,,0.0,11.0,17.0,1977,0.007122317,1,264,0,,0,1,0,1,0,1,0,1
4094,8988,145,3.0,76.11914928562578,47.185253406223715,9.0,17.0,17.0,1985,0.0,30,5562,0,,0,5,0,1,0,1,1,0
4095,2315,119,1.0,34.28163909107215,22.406137283355946,5.0,4.0,5.0,1962,0.000995363,42,7651,1,,1,5,0,1,0,1,0,1
4096,2589,9,3.0,76.08138991918341,49.38794859036171,10.0,10.0,14.0,1995,0.161531741,25,5648,1,30.0,2,4,0,1,0,1,0,1
4097,4389,39,2.0,54.326262857944364,34.394391156782056,9.0,3.0,12.0,1974,0.428825818,25,5011,8,730.0,0,2,0,1,0,1,0,1
4098,782,26,2.0,83.795578593042,40.548086755591214,13.0,5.0,30.0,2013,0.0,36,6714,2,2672.0,0,2,0,1,0,1,0,1
4099,11429,39,1.0,33.22999462138102,22.361966340771293,6.0,8.0,9.0,1969,0.428825818,25,5011,8,730.0,0,2,0,1,0,1,0,1
4100,13016,6,2.0,61.22036996828842,32.18858636782187,12.0,16.0,17.0,2007,0.243204519,5,1564,0,540.0,0,0,0,1,0,1,0,1
4101,11303,11,3.0,70.98596953309395,46.75194659549496,9.0,13.0,14.0,1977,0.00016967599999999998,36,5992,0,,1,1,0,1,0,1,0,1
4102,6735,23,1.0,30.509665868794972,,1.0,11.0,16.0,2017,0.034656082000000005,0,168,0,,0,0,0,1,0,1,0,1
4103,8836,15,2.0,55.71117797079803,32.185656632911005,9.0,12.0,12.0,2007,0.158249043,21,5731,0,,1,0,0,1,0,1,0,1
4104,919,75,2.0,45.615639839908546,29.325265961740065,5.0,4.0,5.0,1964,0.122090347,29,6566,7,1894.0,4,0,0,1,0,1,0,1
4105,10288,54,2.0,46.22902557022058,27.775325662903185,5.0,4.0,5.0,1965,0.006076152,30,5285,0,645.0,6,6,0,1,0,1,0,1
4106,12337,45,2.0,63.131121742273706,,0.0,0.0,0.0,1977,0.195781053,23,5212,6,,3,2,0,1,0,1,0,1
4107,5614,9,3.0,83.26920802155502,53.71891954633454,10.0,21.0,22.0,1986,0.136244425,11,2370,0,,0,1,0,1,0,1,0,1
4108,14308,35,2.0,48.24977945215332,29.47363265284853,6.0,3.0,9.0,1971,0.089039719,33,7976,5,,0,11,0,1,0,1,0,1
4109,7272,7,1.0,42.67761240814801,18.99496497668748,9.0,7.0,22.0,2010,0.035145267,42,9292,3,2620.0,0,3,0,1,0,1,0,1
4110,299,27,2.0,66.78752263437445,64.61666231593925,60.0,14.0,20.0,2015,0.017647053,2,469,0,,0,0,0,1,0,1,0,1
4111,12489,2,2.0,47.66956800397892,30.395539169867337,8.0,4.0,5.0,1962,0.0,33,7425,1,,2,5,0,1,0,1,0,1
4112,13031,6,2.0,61.5292273908162,35.035881071881576,12.0,13.0,17.0,2014,0.243204519,5,1564,0,540.0,0,0,0,1,0,1,0,1
4113,3922,27,1.0,41.93898899601498,40.69178173285367,1.0,1.0,1.0,2015,0.211401214,9,1892,0,,0,1,0,1,0,1,0,1
4114,11668,23,3.0,79.15433500761065,,0.0,4.0,25.0,1977,0.075778755,6,1437,3,,0,2,0,1,0,1,0,1
4115,3468,91,1.0,39.94970019339808,23.478930229983096,10.0,12.0,12.0,1966,0.333891544,30,6564,1,,0,0,0,1,0,1,0,1
4116,11849,11,1.0,36.30995825069447,21.09091923884148,9.0,1.0,12.0,1977,0.00016967599999999998,36,5992,0,,1,1,0,1,0,1,0,1
4117,16400,66,3.0,71.84041191077561,68.29587191977723,9.0,12.0,14.0,1977,0.111627393,50,12238,8,1970.0,2,3,0,1,0,1,0,1
4118,828,90,1.0,20.92492649860907,10.651455430962836,3.0,5.0,5.0,1968,0.265088676,37,5288,0,1937.0,3,2,0,1,0,1,0,1
4119,370,6,3.0,82.03090333897444,78.92295596147069,0.0,25.0,25.0,1977,0.243204519,5,1564,0,540.0,0,0,0,1,0,1,0,1
4120,13757,39,2.0,47.010009741606616,29.67883337679587,6.0,4.0,9.0,1976,0.428825818,25,5011,8,730.0,0,2,0,1,0,1,0,1
4121,5748,52,2.0,65.69535484131052,65.69535484131052,0.0,17.0,17.0,1977,0.371148999,34,7065,1,750.0,2,5,0,1,0,1,0,1
4122,12214,6,2.0,72.31434682919215,66.84102719117391,1.0,20.0,25.0,2015,0.243204519,5,1564,0,540.0,0,0,0,1,0,1,0,1
4123,10518,44,2.0,46.548687178525455,31.8867717773548,6.0,3.0,12.0,1981,0.122190486,25,4724,2,1308.0,1,3,0,1,0,1,0,1
4124,8031,84,1.0,34.53427843731599,22.155173936653643,5.0,2.0,5.0,1965,0.14966637300000002,22,4789,2,4087.0,4,1,0,1,0,1,0,1
4125,4649,108,3.0,67.49377627765665,44.58408239849871,7.0,4.0,9.0,1971,0.0,23,3684,2,,0,4,0,1,0,1,0,1
4126,9849,46,2.0,44.08674387789609,32.78429852407939,5.0,3.0,9.0,1969,0.0,47,11319,0,1145.0,3,5,0,1,0,1,0,1
4127,5607,151,2.0,55.047132161031286,34.75688888679192,8.0,17.0,17.0,1988,0.236108458,16,3893,27,,3,10,0,1,0,1,0,1
4128,2700,1,1.0,39.154099514524326,39.07141857814284,0.0,5.0,17.0,1977,0.007122317,1,264,0,,0,1,0,1,0,1,0,1
4129,5353,8,4.0,77.8211713871026,50.59635552189907,8.0,2.0,9.0,1976,0.458174486,26,4439,1,1130.0,1,5,0,1,1,0,0,1
4130,14490,23,2.0,50.77880225064105,,1.0,3.0,12.0,1977,0.034656082000000005,0,168,0,,0,0,0,1,0,1,0,1
4131,2140,53,2.0,51.644208283932855,31.005237699746946,8.0,22.0,22.0,1985,0.049637257,34,7759,0,229.0,1,3,0,1,0,1,0,1
4132,13357,1,3.0,81.86716318617779,,1.0,7.0,17.0,1977,0.007122317,1,264,0,,0,1,0,1,0,1,0,1
4133,630,6,1.0,42.56296652390475,42.56296652390475,1.0,0.0,0.0,1977,0.243204519,5,1564,0,540.0,0,0,0,1,0,1,0,1
4134,2170,8,2.0,46.48880195145082,29.192200614885863,6.0,9.0,9.0,1969,0.458174486,26,4439,1,1130.0,1,5,0,1,1,0,0,1
4135,16553,52,1.0,41.22754763692153,18.856279436772045,7.0,6.0,17.0,2006,0.371148999,34,7065,1,750.0,2,5,0,1,0,1,0,1
4136,11596,30,1.0,47.19909462410274,,1.0,16.0,17.0,1977,7.81528e-05,22,6398,141,1046.0,3,23,0,1,0,1,0,1
4137,16324,63,1.0,40.148758515101704,23.42734524607088,8.0,17.0,17.0,2000,0.23861713,26,3889,6,705.0,3,6,0,1,0,1,0,1
4138,12358,58,1.0,41.93476385252978,,0.0,3.0,17.0,1977,0.43788524,23,5735,3,1084.0,0,5,0,1,0,1,0,1
4139,4808,63,2.0,60.66933553146833,32.735027216595824,10.0,13.0,22.0,1987,0.23861713,26,3889,6,705.0,3,6,0,1,0,1,0,1
4140,5192,119,1.0,35.900433713277025,20.935634643270394,6.0,3.0,9.0,1972,0.000995363,42,7651,1,,1,5,0,1,0,1,0,1
4141,10757,85,3.0,77.90530696088074,48.09745419701514,10.0,14.0,16.0,1981,0.037177818,52,11217,1,2300.0,1,7,0,1,0,1,0,1
4142,15466,88,1.0,44.7797141120579,44.7797141120579,41.0,10.0,19.0,2016,0.127375905,43,8429,3,,3,9,0,1,0,1,0,1
4143,15720,101,3.0,73.39796368657714,42.47504193832797,15.0,5.0,6.0,1936,0.225824954,41,6558,7,1548.0,3,2,1,0,0,1,0,1
4144,714,44,2.0,48.1687514308944,30.867260695580768,5.0,5.0,5.0,1963,0.036122292,24,4378,0,1036.0,1,1,0,1,0,1,0,1
4145,2054,23,2.0,65.93122846554154,,1.0,16.0,17.0,1977,0.075778755,6,1437,3,,0,2,0,1,0,1,0,1
4146,15814,140,2.0,68.62939442134447,45.411842511048214,6.0,4.0,5.0,1956,0.23861713,26,3889,6,705.0,3,6,0,1,0,1,0,1
4147,9141,128,1.0,35.14058500336353,17.946794827126496,10.0,12.0,16.0,1998,0.0,27,4798,0,30.0,2,8,0,1,0,1,0,1
4148,6753,62,2.0,73.09268617677884,,1.0,4.0,16.0,2017,0.072157581,2,629,1,,0,0,0,1,0,1,1,0
4149,9539,191,2.0,62.15184428263732,33.72061401414083,10.0,9.0,16.0,1985,0.127375905,43,8429,3,,3,9,0,1,0,1,0,1
4150,1416,101,2.0,62.086704160125414,33.24009038470855,13.0,10.0,17.0,2005,0.225824954,41,6558,7,1548.0,3,2,1,0,0,1,0,1
4151,13787,108,1.0,41.92942071208,19.236976864065927,9.0,12.0,14.0,2010,0.0,23,3684,2,,0,4,0,1,0,1,0,1
4152,4607,108,2.0,59.806398759763844,40.689011355633475,9.0,5.0,9.0,1961,0.0,23,3684,2,,0,4,0,1,0,1,0,1
4153,5337,79,1.0,32.30513072052305,21.00667315305455,5.0,5.0,5.0,1968,0.307466659,30,5048,9,325.0,2,5,0,1,1,0,0,1
4154,4338,30,2.0,83.32398110937761,,1.0,8.0,17.0,2017,7.81528e-05,22,6398,141,1046.0,3,23,0,1,0,1,0,1
4155,16652,1,1.0,39.589514727350135,,1.0,5.0,17.0,1977,0.007122317,1,264,0,,0,1,0,1,0,1,0,1
4156,14447,53,1.0,42.088879778733336,38.616539522597094,10.0,13.0,15.0,2017,0.049637257,34,7759,0,229.0,1,3,0,1,0,1,0,1
4157,11988,11,3.0,61.79010834163435,42.777878219509155,6.0,4.0,9.0,1968,0.00016967599999999998,36,5992,0,,1,1,0,1,0,1,0,1
4158,13739,94,2.0,46.0752181245348,29.54564099570311,6.0,9.0,9.0,1973,0.282797669,33,8667,2,,0,6,0,1,0,1,0,1
4159,2768,27,1.0,34.31265372723994,34.31265372723994,1.0,1.0,1.0,1977,0.017647053,2,469,0,,0,0,0,1,0,1,0,1
4160,11007,30,1.0,29.83361167931827,,1.0,2.0,17.0,2015,7.81528e-05,22,6398,141,1046.0,3,23,0,1,0,1,0,1
4161,4629,62,3.0,83.95555730542225,,1.0,10.0,16.0,2017,0.072157581,2,629,1,,0,0,0,1,0,1,1,0
4162,4236,8,1.0,40.313273446921635,19.751439618195274,7.0,12.0,17.0,2002,0.43788524,23,5735,3,1084.0,0,5,0,1,0,1,0,1
4163,1174,109,3.0,77.57550441901114,41.63582797907085,10.0,9.0,14.0,2005,0.093442564,23,4635,5,3300.0,2,4,0,1,0,1,0,1
4164,11069,32,4.0,90.82892925582108,59.8466655261412,8.0,6.0,25.0,1990,0.135649789,46,7960,6,350.0,3,11,0,1,0,1,0,1
4165,177,9,3.0,82.75809027150198,81.39226789903226,1.0,11.0,18.0,1977,0.161531741,25,5648,1,30.0,2,4,0,1,0,1,0,1
4166,10916,58,1.0,40.493215752105534,21.5942352771406,9.0,12.0,14.0,1974,0.31019913,11,2748,1,,0,0,0,1,0,1,0,1
4167,14164,96,2.0,57.583625503324264,30.68449279397734,11.0,6.0,9.0,2002,0.041116354,53,14892,4,,1,4,0,1,0,1,0,1
4168,12028,1,1.0,39.44687372826903,,1.0,9.0,17.0,1977,0.007122317,1,264,0,,0,1,0,1,0,1,0,1
4169,4155,9,2.0,63.611892224624945,63.611892224624945,1.0,11.0,18.0,1977,0.161531741,25,5648,1,30.0,2,4,0,1,0,1,0,1
4170,11241,143,2.0,41.86157537776045,28.866862243103714,4.0,2.0,5.0,1964,0.049863387,18,3746,9,75.0,3,1,0,1,0,1,0,1
4171,909,62,3.0,93.62377365304856,,1.0,6.0,15.0,1977,0.072157581,2,629,1,,0,0,0,1,0,1,1,0
4172,8178,124,1.0,33.23535359705073,22.466949278564638,5.0,5.0,5.0,1961,0.122090347,29,6566,7,1894.0,4,0,0,1,0,1,0,1
4173,1231,7,2.0,46.58357440828002,32.893988210219106,6.0,7.0,14.0,1975,0.130617806,39,10418,9,900.0,1,9,0,1,0,1,0,1
4174,4476,44,1.0,38.357175213931406,23.47960272632461,9.0,8.0,16.0,1994,0.122190486,25,4724,2,1308.0,1,3,0,1,0,1,0,1
4175,5536,18,2.0,54.88271970196718,31.601422836734308,8.0,13.0,17.0,1998,0.0,30,5562,0,,0,5,0,1,0,1,1,0
4176,16360,48,1.0,40.91524710512638,4.309546748709168,1.0,1.0,1.0,2014,0.041124634,46,9515,5,,1,10,0,1,0,1,0,1
4177,8136,62,3.0,86.06411357199445,,0.0,11.0,17.0,1977,0.072157581,2,629,1,,0,0,0,1,0,1,1,0
4178,290,58,1.0,44.432084722102736,,1.0,6.0,17.0,1977,0.43788524,23,5735,3,1084.0,0,5,0,1,0,1,0,1
4179,1085,8,1.0,42.3512518288531,21.46728733865214,9.0,4.0,17.0,2013,0.092290642,21,4346,2,165.0,1,2,0,1,0,1,0,1
4180,12285,6,2.0,56.2556511233544,30.21810496763496,8.0,12.0,12.0,1981,0.243204519,5,1564,0,540.0,0,0,0,1,0,1,0,1
4181,12837,46,1.0,40.09766261511754,2.752436175364536,1.0,3.0,30.0,2017,0.0,47,11319,0,1145.0,3,5,0,1,0,1,0,1
4182,12585,1,1.0,46.97093431020898,,1.0,9.0,17.0,1977,0.007122317,1,264,0,,0,1,0,1,0,1,0,1
4183,6488,73,1.0,44.34101922954774,44.32316412554129,1.0,5.0,24.0,2016,0.042031587,37,6856,84,1940.0,2,5,0,1,0,1,0,1
4184,15507,58,1.0,42.157404963662586,,0.0,13.0,17.0,1977,0.43788524,23,5735,3,1084.0,0,5,0,1,0,1,0,1
4185,14085,120,1.0,43.11842823586947,22.801007623936833,10.0,19.0,22.0,2007,0.0006991189999999999,14,3369,24,4129.0,0,3,0,1,0,1,0,1
4186,6275,67,1.0,42.43546122959852,,0.0,15.0,22.0,2014,0.0077202819999999985,38,4788,2,,0,4,0,1,0,1,0,1
4187,45,4,2.0,47.72689256394523,33.604959549948894,5.0,4.0,8.0,1964,0.042031587,37,6856,84,1940.0,2,5,0,1,0,1,0,1
4188,15552,45,3.0,83.38414592138575,51.36536275039497,9.0,13.0,14.0,1982,0.014423114,19,3806,4,,0,3,0,1,0,1,0,1
4189,11607,147,2.0,44.79183623301694,28.360392826799078,5.0,4.0,9.0,1968,0.319809354,25,4756,16,2857.0,5,8,0,1,0,1,0,1
4190,13696,3,1.0,29.25176900073683,15.750582994825239,6.0,9.0,12.0,1975,0.050900058,43,10621,1,30.0,2,3,0,1,0,1,0,1
4191,10396,23,2.0,61.88203524452141,,1.0,24.0,25.0,1977,0.075778755,6,1437,3,,0,2,0,1,0,1,0,1
4192,8181,44,2.0,39.155764881898016,24.459852918949426,6.0,9.0,9.0,1969,0.036122292,24,4378,0,1036.0,1,1,0,1,0,1,0,1
4193,10914,1,1.0,59.866679794999826,,1.0,10.0,17.0,1977,0.007122317,1,264,0,,0,1,0,1,0,1,0,1
4194,11938,168,2.0,60.52023711132944,37.576008378502,8.0,3.0,13.0,1958,0.341071945,27,5664,48,2300.0,3,11,0,1,0,1,0,1
4195,10710,30,2.0,66.39728230273275,36.843910172689,1.0,1.0,1.0,1977,7.81528e-05,22,6398,141,1046.0,3,23,0,1,0,1,0,1
4196,9488,27,2.0,59.398969686052645,,0.0,0.0,0.0,1977,0.011654127,4,915,0,,0,0,0,1,0,1,0,1
4197,12375,30,2.0,64.17470453845173,,1.0,16.0,17.0,1977,7.81528e-05,22,6398,141,1046.0,3,23,0,1,0,1,0,1
4198,8291,58,2.0,59.69246449751482,58.327892404953296,0.0,16.0,17.0,1977,0.43788524,23,5735,3,1084.0,0,5,0,1,0,1,0,1
4199,4321,9,2.0,55.92947553954557,31.05182510683179,8.0,5.0,14.0,1992,0.161531741,25,5648,1,30.0,2,4,0,1,0,1,0,1
4200,10140,27,1.0,41.047588802674206,38.9582288936689,1.0,9.0,19.0,2018,0.211401214,9,1892,0,,0,1,0,1,0,1,0,1
4201,8695,15,1.0,55.808087145868214,25.42977473392173,11.0,9.0,17.0,2009,0.158249043,21,5731,0,,1,0,0,1,0,1,0,1
4202,10043,30,4.0,118.98665491988324,118.98665491988324,1.0,2.0,2.0,2016,7.81528e-05,22,6398,141,1046.0,3,23,0,1,0,1,0,1
4203,5088,6,1.0,49.68415549482661,5.567502079747074,1.0,12.0,25.0,2016,0.243204519,5,1564,0,540.0,0,0,0,1,0,1,0,1
4204,13129,73,1.0,48.24013335610557,48.24013335610557,1.0,6.0,9.0,2016,0.042031587,37,6856,84,1940.0,2,5,0,1,0,1,0,1
4205,176,72,2.0,52.1923423359729,31.880437834715057,6.0,9.0,9.0,1977,0.210473241,11,2398,2,1994.0,3,0,0,1,0,1,0,1
4206,6138,63,3.0,84.71738019775712,,1.0,21.0,21.0,1977,0.23861713,26,3889,6,705.0,3,6,0,1,0,1,0,1
4207,11117,94,1.0,37.43230455724317,22.833032256738186,9.0,12.0,12.0,1970,0.282797669,33,8667,2,,0,6,0,1,0,1,0,1
4208,12140,23,1.0,41.07529469483204,,1.0,10.0,17.0,1977,0.075778755,6,1437,3,,0,2,0,1,0,1,0,1
4209,13996,23,1.0,42.672679391890185,42.672679391890185,10.0,3.0,16.0,2013,0.034656082000000005,0,168,0,,0,0,0,1,0,1,0,1
4210,5119,67,3.0,61.605142340554984,40.43687883343503,6.0,7.0,9.0,1974,0.0077202819999999985,38,4788,2,,0,4,0,1,0,1,0,1
4211,7361,27,3.0,85.84652589921579,85.84652589921579,1.0,1.0,1.0,2015,0.072157581,2,629,1,,0,0,0,1,0,1,1,0
4212,7955,107,2.0,36.47718296861705,22.62341624788293,7.0,3.0,9.0,1963,0.174739084,17,3379,9,100.0,0,3,0,1,0,1,0,1
4213,6082,33,1.0,34.34823132420946,,0.0,2.0,12.0,1977,0.236108458,16,3893,27,,3,10,0,1,0,1,0,1
4214,133,13,3.0,84.33921077980708,50.73526209829947,8.0,2.0,9.0,2001,0.090799103,74,19083,2,,5,15,0,1,0,1,0,1
4215,4239,64,1.0,48.1280710556279,29.967055785849762,6.0,3.0,9.0,1974,0.002211665,39,7614,3,,1,5,0,1,0,1,1,0
4216,3166,27,1.0,41.80403048449249,,1.0,15.0,18.0,1977,0.211401214,9,1892,0,,0,1,0,1,0,1,0,1
4217,2072,85,2.0,47.13256918301177,31.806552267557567,6.0,9.0,9.0,1976,0.037177818,52,11217,1,2300.0,1,7,0,1,0,1,0,1
4218,7918,119,2.0,46.651592981443656,29.965047934224714,5.0,4.0,9.0,1969,0.033493708,66,10573,1,1322.0,3,8,0,1,0,1,0,1
4219,13892,58,2.0,80.50628443906774,80.50628443906774,0.0,7.0,9.0,1977,0.43788524,23,5735,3,1084.0,0,5,0,1,0,1,0,1
4220,5771,23,2.0,52.35626934598725,,1.0,12.0,12.0,1977,0.034656082000000005,0,168,0,,0,0,0,1,0,1,0,1
4221,11495,27,2.0,63.03607578693706,61.2539675938295,1.0,5.0,10.0,1977,0.017647053,2,469,0,,0,0,0,1,0,1,0,1
4222,12687,27,2.0,68.61422650752594,68.61422650752594,0.0,7.0,19.0,1977,0.211401214,9,1892,0,,0,1,0,1,0,1,0,1
4223,6196,1,2.0,55.828424959508006,5.066532621555775,1.0,1.0,1.0,2019,0.007122317,1,264,0,,0,1,0,1,0,1,0,1
4224,8297,155,3.0,66.25846874044774,45.43725202771101,6.0,3.0,12.0,1977,0.042307271,17,2810,9,4849.0,3,6,0,1,0,1,0,1
4225,10434,52,2.0,65.82631208520284,65.82631208520284,0.0,10.0,17.0,1977,0.371148999,34,7065,1,750.0,2,5,0,1,0,1,0,1
4226,5646,53,2.0,56.03428426359294,32.076001174022515,8.0,8.0,12.0,1992,0.313924552,22,4625,11,3855.0,2,10,0,1,0,1,0,1
4227,5689,119,2.0,46.053819740752175,33.95214999994634,5.0,9.0,9.0,1964,0.000995363,42,7651,1,,1,5,0,1,0,1,0,1
4228,3123,90,1.0,39.093232370397025,24.940438628257017,9.0,4.0,12.0,1969,0.265088676,37,5288,0,1937.0,3,2,0,1,0,1,0,1
4229,13942,63,1.0,48.70544191836353,48.70544191836353,10.0,13.0,17.0,2016,0.23861713,26,3889,6,705.0,3,6,0,1,0,1,0,1
4230,14769,21,2.0,47.963867050013114,34.51515778553105,5.0,3.0,5.0,1965,0.034331497,25,5487,3,,0,4,0,1,0,1,0,1
4231,10146,101,3.0,56.950720744109155,37.74954425653181,5.0,3.0,5.0,1965,0.038692987000000005,28,6533,1,1015.0,2,5,0,1,0,1,0,1
4232,7206,27,3.0,98.74046871455202,,0.0,0.0,0.0,1977,0.072157581,2,629,1,,0,0,0,1,0,1,1,0
4233,14042,27,2.0,57.79161490637475,,1.0,9.0,17.0,1977,0.011654127,4,915,0,,0,0,0,1,0,1,0,1
4234,1167,121,2.0,57.82127800471621,28.603825336974968,11.0,4.0,16.0,1982,0.212515361,19,3293,16,628.0,3,7,0,1,0,1,0,1
4235,11073,27,2.0,66.17182498713127,,1.0,1.0,1.0,1977,0.017647053,2,469,0,,0,0,0,1,0,1,0,1
4236,9068,176,1.0,31.959488938546592,21.028691601983347,6.0,5.0,5.0,1964,0.08761909,8,1497,5,,1,0,0,1,0,1,0,1
4237,15177,27,1.0,44.32679743053338,,1.0,14.0,14.0,2017,0.017647053,2,469,0,,0,0,0,1,0,1,0,1
4238,7458,25,2.0,61.61994509355002,34.095799939924,10.0,6.0,15.0,2000,0.069753361,53,13670,4,,1,11,0,1,0,1,0,1
4239,13310,22,1.0,41.68757369904757,23.31604473073017,7.0,4.0,4.0,1989,0.13321533300000002,49,11395,3,1406.0,3,4,0,1,0,1,1,0
4240,2892,46,1.0,43.87155399641385,19.439470426868734,9.0,11.0,12.0,1973,0.188783766,31,6137,4,,0,1,0,1,0,1,0,1
4241,2904,6,2.0,65.92986464716522,,1.0,3.0,17.0,1977,0.243204519,5,1564,0,540.0,0,0,0,1,0,1,0,1
4242,14841,23,2.0,59.854373892471955,58.352187801395424,1.0,2.0,17.0,1977,0.034656082000000005,0,168,0,,0,0,0,1,0,1,0,1
4243,15553,17,3.0,79.2164934013393,44.47629063148897,10.0,8.0,8.0,1960,0.0,25,5027,4,46.0,1,1,0,1,0,1,0,1
4244,1494,124,3.0,70.36385158036377,47.86182442962382,7.0,3.0,3.0,1952,0.16909109,19,3856,10,,2,5,0,1,0,1,0,1
4245,5255,32,2.0,48.82345717459147,32.46144296470069,6.0,9.0,9.0,1972,0.135649789,46,7960,6,350.0,3,11,0,1,0,1,0,1
4246,16468,9,1.0,41.69865641047663,23.461915019116997,8.0,13.0,14.0,1989,0.136244425,11,2370,0,,0,1,0,1,0,1,0,1
4247,2811,144,1.0,41.772678016210975,22.36117821750088,8.0,5.0,14.0,1987,0.306977489,27,5148,14,1575.0,5,7,0,1,0,1,0,1
4248,2458,48,1.0,38.4784254732333,,1.0,24.0,24.0,2014,0.041124634,46,9515,5,,1,10,0,1,0,1,0,1
4249,15703,34,2.0,57.793463647524675,35.387481348000144,9.0,15.0,17.0,1996,0.069753361,53,13670,4,,1,11,0,1,0,1,0,1
4250,15380,78,1.0,42.98095501519185,22.542680618008493,10.0,11.0,14.0,2006,0.092290642,21,4346,2,165.0,1,2,0,1,0,1,0,1
4251,14216,41,1.0,39.534651317928564,22.224450747727165,6.0,7.0,9.0,1981,6.99893e-05,46,10309,1,240.0,1,16,0,1,0,1,0,1
4252,6073,27,1.0,39.80442455915154,,0.0,0.0,0.0,1977,0.011654127,4,915,0,,0,0,0,1,0,1,0,1
4253,1701,170,1.0,43.67385661730256,21.383075931992593,12.0,4.0,13.0,1977,0.21843974,21,4472,6,1450.0,4,7,0,1,0,1,1,0
4254,11403,42,2.0,54.468225603761795,33.750456050407635,9.0,5.0,12.0,2008,0.158249043,21,5731,0,,1,0,0,1,0,1,0,1
4255,2921,58,1.0,35.56955455544619,25.445805951598373,1.0,7.0,12.0,1974,0.31019913,11,2748,1,,0,0,0,1,0,1,0,1
4256,13521,77,2.0,44.54202895028172,30.13757411959054,6.0,7.0,9.0,1975,6.99893e-05,46,10309,1,240.0,1,16,0,1,0,1,0,1
4257,2928,27,2.0,77.31215890343793,,1.0,1.0,1.0,1977,0.072157581,2,629,1,,0,0,0,1,0,1,1,0
4258,11287,17,3.0,66.08674549692121,43.429436214208614,7.0,7.0,13.0,1979,0.0,18,3374,5,620.0,1,2,0,1,0,1,0,1
4259,9962,23,2.0,58.50416784173648,,1.0,3.0,3.0,1977,0.005767451,1,388,0,,0,0,0,1,0,1,0,1
4260,311,27,2.0,65.98029359179282,,1.0,12.0,17.0,1977,0.017647053,2,469,0,,0,0,0,1,0,1,0,1
4261,3774,58,2.0,86.40900461062252,84.74766265754359,0.0,0.0,0.0,1977,0.43788524,23,5735,3,1084.0,0,5,0,1,0,1,0,1
4262,28,9,2.0,604.7059719500998,,1.0,17.0,18.0,1977,0.161531741,25,5648,1,30.0,2,4,0,1,0,1,0,1
4263,8616,27,2.0,63.75515467493771,34.461698476548406,0.0,14.0,17.0,1977,0.017647053,2,469,0,,0,0,0,1,0,1,0,1
4264,2947,24,2.0,38.42776052366593,26.170249662196078,6.0,3.0,12.0,1969,0.111627393,50,12238,8,1970.0,2,3,0,1,0,1,0,1
4265,7280,44,2.0,43.80016812804764,28.552142036892683,6.0,4.0,5.0,1963,0.036122292,24,4378,0,1036.0,1,1,0,1,0,1,0,1
4266,16227,44,1.0,39.398786308740505,,10.0,21.0,25.0,2015,0.036122292,24,4378,0,1036.0,1,1,0,1,0,1,0,1
4267,11408,130,1.0,33.8077905317322,20.798133096694187,5.0,5.0,5.0,1962,0.21843974,21,4472,6,1450.0,4,7,0,1,0,1,1,0
4268,6631,85,1.0,48.990533433622005,1.1046892327011115,1.0,5.0,17.0,1977,0.072157581,2,629,1,,0,0,0,1,0,1,1,0
4269,9603,35,1.0,34.182426415914094,18.18592227685385,5.0,7.0,9.0,1977,0.089039719,33,7976,5,,0,11,0,1,0,1,0,1
4270,2708,37,3.0,77.03114803489605,45.34758986080368,8.0,13.0,14.0,1997,0.127811589,28,7287,5,320.0,1,3,0,1,0,1,0,1
4271,10540,21,2.0,48.50200056094985,32.840141895086845,6.0,8.0,9.0,1975,0.194489265,47,8004,3,125.0,3,5,0,1,0,1,0,1
